year,month,day_of_week,hour_of_day,timestamp,origin_station_complex_id,origin_station_complex_name,origin_latitude,origin_longitude,destination_station_complex_id,destination_station_complex_name,destination_latitude,destination_longitude,estimated_average_ridership,origin_point,destination_point
2024,6,Thursday,3,2024-06-06T03:00:00.000,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,0.397,"{'type': 'Point', 'coordinates': [-73.977359, 40.751992]}","{'type': 'Point', 'coordinates': [-74.007838, 40.710089]}"
2024,6,Thursday,5,2024-06-06T05:00:00.000,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,44.5747,"{'type': 'Point', 'coordinates': [-73.977359, 40.751992]}","{'type': 'Point', 'coordinates': [-74.007838, 40.710089]}"
2024,6,Thursday,6,2024-06-06T06:00:00.000,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,210.3425,"{'type': 'Point', 'coordinates': [-73.977359, 40.751992]}","{'type': 'Point', 'coordinates': [-74.007838, 40.710089]}"
2024,6,Thursday,7,2024-06-06T07:00:00.000,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,743.836,"{'type': 'Point', 'coordinates': [-73.977359, 40.751992]}","{'type': 'Point', 'coordinates': [-74.007838, 40.710089]}"
2024,6,Thursday,8,2024-06-06T08:00:00.000,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,1458.5575,"{'type': 'Point', 'coordinates': [-73.977359, 40.751992]}","{'type': 'Point', 'coordinates': [-74.007838, 40.710089]}"
2024,6,Thursday,9,2024-06-06T09:00:00.000,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,645.0672,"{'type': 'Point', 'coordinates': [-73.977359, 40.751992]}","{'type': 'Point', 'coordinates': [-74.007838, 40.710089]}"
2024,6,Thursday,10,2024-06-06T10:00:00.000,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,261.6512,"{'type': 'Point', 'coordinates': [-73.977359, 40.751992]}","{'type': 'Point', 'coordinates': [-74.007838, 40.710089]}"
2024,6,Thursday,11,2024-06-06T11:00:00.000,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,186.3295,"{'type': 'Point', 'coordinates': [-73.977359, 40.751992]}","{'type': 'Point', 'coordinates': [-74.007838, 40.710089]}"
2024,6,Thursday,12,2024-06-06T12:00:00.000,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,169.0762,"{'type': 'Point', 'coordinates': [-73.977359, 40.751992]}","{'type': 'Point', 'coordinates': [-74.007838, 40.710089]}"
2024,6,Thursday,13,2024-06-06T13:00:00.000,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,174.3268,"{'type': 'Point', 'coordinates': [-73.977359, 40.751992]}","{'type': 'Point', 'coordinates': [-74.007838, 40.710089]}"
2024,6,Thursday,14,2024-06-06T14:00:00.000,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,186.4285,"{'type': 'Point', 'coordinates': [-73.977359, 40.751992]}","{'type': 'Point', 'coordinates': [-74.007838, 40.710089]}"
2024,6,Thursday,15,2024-06-06T15:00:00.000,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,217.9282,"{'type': 'Point', 'coordinates': [-73.977359, 40.751992]}","{'type': 'Point', 'coordinates': [-74.007838, 40.710089]}"
2024,6,Thursday,16,2024-06-06T16:00:00.000,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,345.364,"{'type': 'Point', 'coordinates': [-73.977359, 40.751992]}","{'type': 'Point', 'coordinates': [-74.007838, 40.710089]}"
2024,6,Thursday,17,2024-06-06T17:00:00.000,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,755.8873,"{'type': 'Point', 'coordinates': [-73.977359, 40.751992]}","{'type': 'Point', 'coordinates': [-74.007838, 40.710089]}"
2024,6,Thursday,18,2024-06-06T18:00:00.000,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,523.8145,"{'type': 'Point', 'coordinates': [-73.977359, 40.751992]}","{'type': 'Point', 'coordinates': [-74.007838, 40.710089]}"
2024,6,Thursday,19,2024-06-06T19:00:00.000,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,264.367,"{'type': 'Point', 'coordinates': [-73.977359, 40.751992]}","{'type': 'Point', 'coordinates': [-74.007838, 40.710089]}"
2024,6,Thursday,20,2024-06-06T20:00:00.000,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,141.6235,"{'type': 'Point', 'coordinates': [-73.977359, 40.751992]}","{'type': 'Point', 'coordinates': [-74.007838, 40.710089]}"
2024,6,Thursday,21,2024-06-06T21:00:00.000,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,88.36,"{'type': 'Point', 'coordinates': [-73.977359, 40.751992]}","{'type': 'Point', 'coordinates': [-74.007838, 40.710089]}"
2024,6,Thursday,22,2024-06-06T22:00:00.000,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,50.8322,"{'type': 'Point', 'coordinates': [-73.977359, 40.751992]}","{'type': 'Point', 'coordinates': [-74.007838, 40.710089]}"
2024,6,Thursday,23,2024-06-06T23:00:00.000,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,32.278,"{'type': 'Point', 'coordinates': [-73.977359, 40.751992]}","{'type': 'Point', 'coordinates': [-74.007838, 40.710089]}"
2024,6,Friday,0,2024-06-07T00:00:00.000,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,15.308,"{'type': 'Point', 'coordinates': [-73.977359, 40.751992]}","{'type': 'Point', 'coordinates': [-74.007838, 40.710089]}"
2024,6,Friday,1,2024-06-07T01:00:00.000,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,4.3547,"{'type': 'Point', 'coordinates': [-73.977359, 40.751992]}","{'type': 'Point', 'coordinates': [-74.007838, 40.710089]}"
2024,6,Friday,2,2024-06-07T02:00:00.000,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,1.5945,"{'type': 'Point', 'coordinates': [-73.977359, 40.751992]}","{'type': 'Point', 'coordinates': [-74.007838, 40.710089]}"
2024,6,Friday,3,2024-06-07T03:00:00.000,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,0.7,"{'type': 'Point', 'coordinates': [-73.977359, 40.751992]}","{'type': 'Point', 'coordinates': [-74.007838, 40.710089]}"
2024,6,Friday,5,2024-06-07T05:00:00.000,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,36.623,"{'type': 'Point', 'coordinates': [-73.977359, 40.751992]}","{'type': 'Point', 'coordinates': [-74.007838, 40.710089]}"
2024,6,Friday,6,2024-06-07T06:00:00.000,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,135.2258,"{'type': 'Point', 'coordinates': [-73.977359, 40.751992]}","{'type': 'Point', 'coordinates': [-74.007838, 40.710089]}"
2024,6,Friday,7,2024-06-07T07:00:00.000,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,337.9648,"{'type': 'Point', 'coordinates': [-73.977359, 40.751992]}","{'type': 'Point', 'coordinates': [-74.007838, 40.710089]}"
2024,6,Friday,8,2024-06-07T08:00:00.000,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,524.1392,"{'type': 'Point', 'coordinates': [-73.977359, 40.751992]}","{'type': 'Point', 'coordinates': [-74.007838, 40.710089]}"
2024,6,Friday,9,2024-06-07T09:00:00.000,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,297.202,"{'type': 'Point', 'coordinates': [-73.977359, 40.751992]}","{'type': 'Point', 'coordinates': [-74.007838, 40.710089]}"
2024,6,Friday,10,2024-06-07T10:00:00.000,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,177.367,"{'type': 'Point', 'coordinates': [-73.977359, 40.751992]}","{'type': 'Point', 'coordinates': [-74.007838, 40.710089]}"
2024,6,Friday,11,2024-06-07T11:00:00.000,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,153.4712,"{'type': 'Point', 'coordinates': [-73.977359, 40.751992]}","{'type': 'Point', 'coordinates': [-74.007838, 40.710089]}"
2024,6,Friday,12,2024-06-07T12:00:00.000,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,162.2233,"{'type': 'Point', 'coordinates': [-73.977359, 40.751992]}","{'type': 'Point', 'coordinates': [-74.007838, 40.710089]}"
2024,6,Friday,13,2024-06-07T13:00:00.000,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,151.4273,"{'type': 'Point', 'coordinates': [-73.977359, 40.751992]}","{'type': 'Point', 'coordinates': [-74.007838, 40.710089]}"
2024,6,Friday,14,2024-06-07T14:00:00.000,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,180.0235,"{'type': 'Point', 'coordinates': [-73.977359, 40.751992]}","{'type': 'Point', 'coordinates': [-74.007838, 40.710089]}"
2024,6,Friday,15,2024-06-07T15:00:00.000,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,215.449,"{'type': 'Point', 'coordinates': [-73.977359, 40.751992]}","{'type': 'Point', 'coordinates': [-74.007838, 40.710089]}"
2024,6,Friday,16,2024-06-07T16:00:00.000,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,297.056,"{'type': 'Point', 'coordinates': [-73.977359, 40.751992]}","{'type': 'Point', 'coordinates': [-74.007838, 40.710089]}"
2024,6,Friday,17,2024-06-07T17:00:00.000,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,396.8572,"{'type': 'Point', 'coordinates': [-73.977359, 40.751992]}","{'type': 'Point', 'coordinates': [-74.007838, 40.710089]}"
2024,6,Friday,18,2024-06-07T18:00:00.000,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,255.7122,"{'type': 'Point', 'coordinates': [-73.977359, 40.751992]}","{'type': 'Point', 'coordinates': [-74.007838, 40.710089]}"
2024,6,Friday,19,2024-06-07T19:00:00.000,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,154.1675,"{'type': 'Point', 'coordinates': [-73.977359, 40.751992]}","{'type': 'Point', 'coordinates': [-74.007838, 40.710089]}"
2024,6,Friday,20,2024-06-07T20:00:00.000,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,94.6762,"{'type': 'Point', 'coordinates': [-73.977359, 40.751992]}","{'type': 'Point', 'coordinates': [-74.007838, 40.710089]}"
2024,6,Friday,21,2024-06-07T21:00:00.000,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,68.1502,"{'type': 'Point', 'coordinates': [-73.977359, 40.751992]}","{'type': 'Point', 'coordinates': [-74.007838, 40.710089]}"
2024,6,Friday,22,2024-06-07T22:00:00.000,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,61.7103,"{'type': 'Point', 'coordinates': [-73.977359, 40.751992]}","{'type': 'Point', 'coordinates': [-74.007838, 40.710089]}"
2024,6,Friday,23,2024-06-07T23:00:00.000,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,39.619,"{'type': 'Point', 'coordinates': [-73.977359, 40.751992]}","{'type': 'Point', 'coordinates': [-74.007838, 40.710089]}"
2024,6,Saturday,0,2024-06-08T00:00:00.000,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,20.4434,"{'type': 'Point', 'coordinates': [-73.977359, 40.751992]}","{'type': 'Point', 'coordinates': [-74.007838, 40.710089]}"
2024,6,Saturday,1,2024-06-08T01:00:00.000,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,6.2572,"{'type': 'Point', 'coordinates': [-73.977359, 40.751992]}","{'type': 'Point', 'coordinates': [-74.007838, 40.710089]}"
2024,6,Saturday,2,2024-06-08T02:00:00.000,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,2.1036,"{'type': 'Point', 'coordinates': [-73.977359, 40.751992]}","{'type': 'Point', 'coordinates': [-74.007838, 40.710089]}"
2024,6,Saturday,3,2024-06-08T03:00:00.000,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,0.9882,"{'type': 'Point', 'coordinates': [-73.977359, 40.751992]}","{'type': 'Point', 'coordinates': [-74.007838, 40.710089]}"
2024,6,Saturday,5,2024-06-08T05:00:00.000,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,4.266,"{'type': 'Point', 'coordinates': [-73.977359, 40.751992]}","{'type': 'Point', 'coordinates': [-74.007838, 40.710089]}"
2024,6,Saturday,6,2024-06-08T06:00:00.000,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,21.1066,"{'type': 'Point', 'coordinates': [-73.977359, 40.751992]}","{'type': 'Point', 'coordinates': [-74.007838, 40.710089]}"
2024,6,Saturday,7,2024-06-08T07:00:00.000,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,38.1144,"{'type': 'Point', 'coordinates': [-73.977359, 40.751992]}","{'type': 'Point', 'coordinates': [-74.007838, 40.710089]}"
2024,6,Saturday,8,2024-06-08T08:00:00.000,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,63.9644,"{'type': 'Point', 'coordinates': [-73.977359, 40.751992]}","{'type': 'Point', 'coordinates': [-74.007838, 40.710089]}"
2024,6,Saturday,9,2024-06-08T09:00:00.000,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,108.1018,"{'type': 'Point', 'coordinates': [-73.977359, 40.751992]}","{'type': 'Point', 'coordinates': [-74.007838, 40.710089]}"
2024,6,Saturday,10,2024-06-08T10:00:00.000,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,139.9332,"{'type': 'Point', 'coordinates': [-73.977359, 40.751992]}","{'type': 'Point', 'coordinates': [-74.007838, 40.710089]}"
2024,6,Saturday,11,2024-06-08T11:00:00.000,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,143.8886,"{'type': 'Point', 'coordinates': [-73.977359, 40.751992]}","{'type': 'Point', 'coordinates': [-74.007838, 40.710089]}"
2024,6,Saturday,12,2024-06-08T12:00:00.000,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,149.506,"{'type': 'Point', 'coordinates': [-73.977359, 40.751992]}","{'type': 'Point', 'coordinates': [-74.007838, 40.710089]}"
2024,6,Saturday,13,2024-06-08T13:00:00.000,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,153.1942,"{'type': 'Point', 'coordinates': [-73.977359, 40.751992]}","{'type': 'Point', 'coordinates': [-74.007838, 40.710089]}"
2024,6,Saturday,14,2024-06-08T14:00:00.000,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,145.3538,"{'type': 'Point', 'coordinates': [-73.977359, 40.751992]}","{'type': 'Point', 'coordinates': [-74.007838, 40.710089]}"
2024,6,Saturday,15,2024-06-08T15:00:00.000,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,137.5734,"{'type': 'Point', 'coordinates': [-73.977359, 40.751992]}","{'type': 'Point', 'coordinates': [-74.007838, 40.710089]}"
2024,6,Saturday,16,2024-06-08T16:00:00.000,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,134.3214,"{'type': 'Point', 'coordinates': [-73.977359, 40.751992]}","{'type': 'Point', 'coordinates': [-74.007838, 40.710089]}"
2024,6,Saturday,17,2024-06-08T17:00:00.000,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,148.8766,"{'type': 'Point', 'coordinates': [-73.977359, 40.751992]}","{'type': 'Point', 'coordinates': [-74.007838, 40.710089]}"
2024,6,Saturday,18,2024-06-08T18:00:00.000,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,130.963,"{'type': 'Point', 'coordinates': [-73.977359, 40.751992]}","{'type': 'Point', 'coordinates': [-74.007838, 40.710089]}"
2024,6,Saturday,19,2024-06-08T19:00:00.000,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,98.3704,"{'type': 'Point', 'coordinates': [-73.977359, 40.751992]}","{'type': 'Point', 'coordinates': [-74.007838, 40.710089]}"
2024,6,Saturday,20,2024-06-08T20:00:00.000,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,85.0148,"{'type': 'Point', 'coordinates': [-73.977359, 40.751992]}","{'type': 'Point', 'coordinates': [-74.007838, 40.710089]}"
2024,6,Saturday,21,2024-06-08T21:00:00.000,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,58.8364,"{'type': 'Point', 'coordinates': [-73.977359, 40.751992]}","{'type': 'Point', 'coordinates': [-74.007838, 40.710089]}"
2024,6,Saturday,22,2024-06-08T22:00:00.000,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,55.0412,"{'type': 'Point', 'coordinates': [-73.977359, 40.751992]}","{'type': 'Point', 'coordinates': [-74.007838, 40.710089]}"
2024,6,Saturday,23,2024-06-08T23:00:00.000,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,37.8428,"{'type': 'Point', 'coordinates': [-73.977359, 40.751992]}","{'type': 'Point', 'coordinates': [-74.007838, 40.710089]}"
2024,6,Sunday,0,2024-06-09T00:00:00.000,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,12.1876,"{'type': 'Point', 'coordinates': [-73.977359, 40.751992]}","{'type': 'Point', 'coordinates': [-74.007838, 40.710089]}"
2024,6,Sunday,1,2024-06-09T01:00:00.000,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,7.9944,"{'type': 'Point', 'coordinates': [-73.977359, 40.751992]}","{'type': 'Point', 'coordinates': [-74.007838, 40.710089]}"
2024,6,Sunday,2,2024-06-09T02:00:00.000,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,2.4894,"{'type': 'Point', 'coordinates': [-73.977359, 40.751992]}","{'type': 'Point', 'coordinates': [-74.007838, 40.710089]}"
2024,6,Sunday,4,2024-06-09T04:00:00.000,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,0.7816,"{'type': 'Point', 'coordinates': [-73.977359, 40.751992]}","{'type': 'Point', 'coordinates': [-74.007838, 40.710089]}"
2024,6,Sunday,5,2024-06-09T05:00:00.000,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,1.7628,"{'type': 'Point', 'coordinates': [-73.977359, 40.751992]}","{'type': 'Point', 'coordinates': [-74.007838, 40.710089]}"
2024,6,Sunday,6,2024-06-09T06:00:00.000,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,7.0802,"{'type': 'Point', 'coordinates': [-73.977359, 40.751992]}","{'type': 'Point', 'coordinates': [-74.007838, 40.710089]}"
2024,6,Sunday,7,2024-06-09T07:00:00.000,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,22.855,"{'type': 'Point', 'coordinates': [-73.977359, 40.751992]}","{'type': 'Point', 'coordinates': [-74.007838, 40.710089]}"
2024,6,Sunday,8,2024-06-09T08:00:00.000,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,57.0604,"{'type': 'Point', 'coordinates': [-73.977359, 40.751992]}","{'type': 'Point', 'coordinates': [-74.007838, 40.710089]}"
2024,6,Sunday,9,2024-06-09T09:00:00.000,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,84.4376,"{'type': 'Point', 'coordinates': [-73.977359, 40.751992]}","{'type': 'Point', 'coordinates': [-74.007838, 40.710089]}"
2024,6,Sunday,10,2024-06-09T10:00:00.000,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,114.3802,"{'type': 'Point', 'coordinates': [-73.977359, 40.751992]}","{'type': 'Point', 'coordinates': [-74.007838, 40.710089]}"
2024,6,Sunday,11,2024-06-09T11:00:00.000,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,119.1392,"{'type': 'Point', 'coordinates': [-73.977359, 40.751992]}","{'type': 'Point', 'coordinates': [-74.007838, 40.710089]}"
2024,6,Sunday,12,2024-06-09T12:00:00.000,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,124.0694,"{'type': 'Point', 'coordinates': [-73.977359, 40.751992]}","{'type': 'Point', 'coordinates': [-74.007838, 40.710089]}"
2024,6,Sunday,13,2024-06-09T13:00:00.000,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,115.0234,"{'type': 'Point', 'coordinates': [-73.977359, 40.751992]}","{'type': 'Point', 'coordinates': [-74.007838, 40.710089]}"
2024,6,Sunday,14,2024-06-09T14:00:00.000,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,107.8432,"{'type': 'Point', 'coordinates': [-73.977359, 40.751992]}","{'type': 'Point', 'coordinates': [-74.007838, 40.710089]}"
2024,6,Sunday,15,2024-06-09T15:00:00.000,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,113.5564,"{'type': 'Point', 'coordinates': [-73.977359, 40.751992]}","{'type': 'Point', 'coordinates': [-74.007838, 40.710089]}"
2024,6,Sunday,16,2024-06-09T16:00:00.000,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,114.2564,"{'type': 'Point', 'coordinates': [-73.977359, 40.751992]}","{'type': 'Point', 'coordinates': [-74.007838, 40.710089]}"
