station,month,avg_ridership
"Chambers St (1,2,3)",3,975.9136928571429
"Chambers St (1,2,3)",4,927.4204196428568
"Chambers St (1,2,3)",5,987.1552869047619
"Chambers St (1,2,3)",6,892.8677071428574
"Chambers St (1,2,3)",7,725.869026190476
"Chambers St (1,2,3)",8,756.6318988095238
"Chambers St (1,2,3)",9,1111.9236720238093
"Chambers St (1,2,3)",10,1112.7544321428575
"Chambers St (1,2,3)",11,1028.5322678571429
"Chambers St (1,2,3)",12,926.1476083333331
"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",1,2648.1449875
"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",2,2772.874200595237
"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",3,3227.810940476191
"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",4,3079.3691172619056
"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",5,3077.2358416666657
"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",6,3114.1565470238093
"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",7,2651.1906970238083
"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",8,2812.3707595238093
"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",9,3345.8617035714283
"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",10,3415.426930357143
"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",11,3152.6020178571425
"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",12,3098.848173809522
"Chauncey St (J,Z)",1,124.61128095238091
"Chauncey St (J,Z)",2,132.12469166666665
"Chauncey St (J,Z)",3,142.09445000000005
"Chauncey St (J,Z)",4,141.92117559523814
"Chauncey St (J,Z)",5,136.13352083333334
"Chauncey St (J,Z)",6,140.00414345238096
"Chauncey St (J,Z)",7,118.86825714285717
"Chauncey St (J,Z)",8,121.12576309523811
"Chauncey St (J,Z)",9,139.9904529761905
"Chauncey St (J,Z)",10,144.49326785714288
"Chauncey St (J,Z)",11,148.16655952380955
"Chauncey St (J,Z)",12,151.83343095238092
Christopher St-Sheridan Sq (1),1,570.7395988095238
Christopher St-Sheridan Sq (1),2,736.4818761904759
Christopher St-Sheridan Sq (1),3,697.4720464285713
Christopher St-Sheridan Sq (1),4,647.172630952381
Christopher St-Sheridan Sq (1),5,713.1566595238094
Christopher St-Sheridan Sq (1),6,708.091780952381
Christopher St-Sheridan Sq (1),7,561.9360797619047
Christopher St-Sheridan Sq (1),8,621.8633345238097
Christopher St-Sheridan Sq (1),9,719.7062321428568
Christopher St-Sheridan Sq (1),10,815.5133916666667
Christopher St-Sheridan Sq (1),11,779.4715297619045
Christopher St-Sheridan Sq (1),12,747.9576196428573
"Church Av (2,5)",1,417.6923029761905
"Church Av (2,5)",2,398.43146845238095
"Church Av (2,5)",3,452.102264880952
"Church Av (2,5)",4,421.27327023809517
"Church Av (2,5)",5,405.7553511904762
"Church Av (2,5)",6,405.6117172619047
"Church Av (2,5)",7,361.7126488095239
"Church Av (2,5)",8,383.1849285714286
"Church Av (2,5)",9,459.35686369047625
"Church Av (2,5)",10,479.27194583333346
"Church Av (2,5)",11,448.90580892857133
"Church Av (2,5)",12,469.40738988095234
"Church Av (B,Q)",1,642.5294857142858
"Church Av (B,Q)",2,725.8587577380954
"Church Av (B,Q)",3,691.9152142857142
"Church Av (B,Q)",4,730.6704761904763
"Church Av (B,Q)",5,767.1616255952381
"Church Av (B,Q)",6,749.0837196428567
"Church Av (B,Q)",7,658.4991279761905
"Church Av (B,Q)",8,591.7912904761907
"Church Av (B,Q)",9,649.8710279761904
"Church Av (B,Q)",10,597.9523458333333
"Church Av (B,Q)",11,615.2256375000001
"Church Av (B,Q)",12,220.70543869047617
"Church Av (F,G)",1,464.69354345238094
"Church Av (F,G)",2,490.2960011904761
"Church Av (F,G)",3,507.7768208333333
"Church Av (F,G)",4,459.7176386904761
"Church Av (F,G)",5,484.3223827380952
"Church Av (F,G)",6,473.4311047619046
"Church Av (F,G)",7,409.36053095238105
"Church Av (F,G)",8,430.0480333333332
"Church Av (F,G)",9,527.0323404761905
"Church Av (F,G)",10,493.5937559523809
"Church Av (F,G)",11,510.35121011904755
"Church Av (F,G)",12,467.3967380952383
"City Hall (R,W)",1,262.1807857142858
"City Hall (R,W)",2,277.61922142857145
"City Hall (R,W)",3,308.6452053571428
"City Hall (R,W)",4,279.2688172619048
"City Hall (R,W)",5,296.7402654761904
"City Hall (R,W)",6,288.15965416666666
"City Hall (R,W)",7,244.47563869047633
"City Hall (R,W)",8,254.0235619047619
"City Hall (R,W)",9,293.69228571428573
"City Hall (R,W)",10,289.8293220238095
"City Hall (R,W)",11,266.59492857142857
"City Hall (R,W)",12,232.77982083333333
"Clark St (2,3)",1,294.92170994588736
"Clark St (2,3)",2,340.3502845238096
"Clark St (2,3)",3,372.47588466450236
"Clark St (2,3)",4,432.36671250000006
"Clark St (2,3)",5,441.5231672619049
"Clark St (2,3)",6,463.11806666666666
"Clark St (2,3)",7,418.7330077380951
"Clark St (2,3)",8,396.99286666666666
"Clark St (2,3)",9,436.899261904762
"Clark St (2,3)",10,461.4989398809524
"Clark St (2,3)",11,421.50848749999994
"Clark St (2,3)",12,394.5207744047619
Classon Av (G),1,296.1065041666667
Classon Av (G),2,292.9029255952381
Classon Av (G),3,318.67376130952374
Classon Av (G),4,313.00157976190474
Classon Av (G),5,306.99102738095235
Classon Av (G),6,284.8897113095237
Classon Av (G),7,175.7104452380953
Classon Av (G),8,58.74638869047619
Classon Av (G),9,290.73533809523815
Classon Av (G),10,283.4147238095238
Classon Av (G),11,285.4451869047619
Classon Av (G),12,282.16339226190473
Cleveland St (J),1,84.1102744047619
Cleveland St (J),2,86.82859226190479
Cleveland St (J),3,98.25424404761907
Cleveland St (J),4,93.92544285714285
Cleveland St (J),5,88.2703785714286
Cleveland St (J),6,93.33718928571432
Cleveland St (J),7,83.54739880952386
Cleveland St (J),8,82.08643749999999
Cleveland St (J),9,110.2752494047619
Cleveland St (J),10,115.48910000000001
Cleveland St (J),11,105.64912916666668
Cleveland St (J),12,94.14221845238092
Clinton-Washington Avs (C),1,358.1702702380952
Clinton-Washington Avs (C),2,381.5566273809526
Clinton-Washington Avs (C),3,387.20012202380946
Clinton-Washington Avs (C),4,396.24704702380967
Clinton-Washington Avs (C),5,400.0806345238096
Clinton-Washington Avs (C),6,387.16455357142866
Clinton-Washington Avs (C),7,329.6768101190475
Clinton-Washington Avs (C),8,392.0524375
Clinton-Washington Avs (C),9,416.700093452381
Clinton-Washington Avs (C),10,436.19382678571424
Clinton-Washington Avs (C),11,404.2516398809523
Clinton-Washington Avs (C),12,369.75718809523823
Clinton-Washington Avs (G),1,294.6525082442259
Clinton-Washington Avs (G),2,291.4608091032221
Clinton-Washington Avs (G),3,317.94581326276017
Clinton-Washington Avs (G),4,325.6919645352152
Clinton-Washington Avs (G),5,295.47490595238105
Clinton-Washington Avs (G),6,271.8498424793271
Clinton-Washington Avs (G),7,149.6418613095238
Clinton-Washington Avs (G),8,47.91568772098661
Clinton-Washington Avs (G),9,304.4117428571428
Clinton-Washington Avs (G),10,294.90672738095236
Clinton-Washington Avs (G),11,302.8179886904761
Clinton-Washington Avs (G),12,289.6528202380952
"Coney Island-Stillwell Av (D,F,N,Q)",1,558.6239648809524
"Coney Island-Stillwell Av (D,F,N,Q)",2,563.0691142857142
"Coney Island-Stillwell Av (D,F,N,Q)",3,639.0496482142858
"Coney Island-Stillwell Av (D,F,N,Q)",4,711.812486904762
"Coney Island-Stillwell Av (D,F,N,Q)",5,869.1681827380951
"Coney Island-Stillwell Av (D,F,N,Q)",6,952.2970648809522
"Coney Island-Stillwell Av (D,F,N,Q)",7,963.3880684523809
"Coney Island-Stillwell Av (D,F,N,Q)",8,922.4840089285719
"Coney Island-Stillwell Av (D,F,N,Q)",9,827.5116833333333
"Coney Island-Stillwell Av (D,F,N,Q)",10,788.589520833333
"Coney Island-Stillwell Av (D,F,N,Q)",11,679.9456958333333
"Coney Island-Stillwell Av (D,F,N,Q)",12,629.3047488095237
Cortelyou Rd (Q),1,261.73298154761903
Cortelyou Rd (Q),2,297.00471607142856
Cortelyou Rd (Q),3,283.27028511904757
Cortelyou Rd (Q),4,295.8999303571428
Cortelyou Rd (Q),5,316.6397065476191
Cortelyou Rd (Q),6,301.48298809523806
Cortelyou Rd (Q),7,251.8554107142857
Cortelyou Rd (Q),8,280.88533035714283
Cortelyou Rd (Q),9,339.948581547619
Cortelyou Rd (Q),10,331.05351964285705
Cortelyou Rd (Q),11,341.14897559523797
Cortelyou Rd (Q),12,323.6632017857143
"Court Sq (E,G,M,7)",1,1312.3433250000003
"Court Sq (E,G,M,7)",2,1301.2736565476189
"Court Sq (E,G,M,7)",3,1430.9610249999998
"Court Sq (E,G,M,7)",4,1396.2262547619048
"Court Sq (E,G,M,7)",5,1391.682858928571
"Court Sq (E,G,M,7)",6,1402.2093845238094
"Court Sq (E,G,M,7)",7,1447.537164285715
"Court Sq (E,G,M,7)",8,1385.2881898809524
"Court Sq (E,G,M,7)",9,1539.2577238095237
"Court Sq (E,G,M,7)",10,1558.519447619048
"Court Sq (E,G,M,7)",11,1472.0151839285709
"Court Sq (E,G,M,7)",12,1305.9294303571435
"Court St (R)/Borough Hall (2,3,4,5)",1,1378.305481547619
"Court St (R)/Borough Hall (2,3,4,5)",2,1473.0873595238093
"Court St (R)/Borough Hall (2,3,4,5)",3,1566.8715053571427
"Court St (R)/Borough Hall (2,3,4,5)",4,1555.5851041666665
"Court St (R)/Borough Hall (2,3,4,5)",5,1577.6890184523809
"Court St (R)/Borough Hall (2,3,4,5)",6,1474.448750595238
"Court St (R)/Borough Hall (2,3,4,5)",7,1258.2825327380951
"Court St (R)/Borough Hall (2,3,4,5)",8,1289.2044898809522
"Court St (R)/Borough Hall (2,3,4,5)",9,1641.8650803571436
"Court St (R)/Borough Hall (2,3,4,5)",10,1626.9246250000003
"Court St (R)/Borough Hall (2,3,4,5)",11,1542.919060714286
"Court St (R)/Borough Hall (2,3,4,5)",12,1442.100054761905
"Crescent St (J,Z)",1,150.269294047619
"Crescent St (J,Z)",2,157.71172142857137
"Crescent St (J,Z)",3,174.96142380952375
"Crescent St (J,Z)",4,168.56028035714286
"Crescent St (J,Z)",5,163.63128571428564
"Crescent St (J,Z)",6,165.14691011904762
"Crescent St (J,Z)",7,122.01885773809528
"Crescent St (J,Z)",8,146.58852380952382
"Crescent St (J,Z)",9,182.72584642857146
"Crescent St (J,Z)",10,195.77013750000003
"Crescent St (J,Z)",11,182.85430416666668
"Crescent St (J,Z)",12,181.63106130952383
"Crown Hts-Utica Av (3,4)",1,1070.422277380953
"Crown Hts-Utica Av (3,4)",2,1145.019647619047
"Crown Hts-Utica Av (3,4)",3,1222.2417928571426
"Crown Hts-Utica Av (3,4)",4,1148.3709404761903
"Crown Hts-Utica Av (3,4)",5,1213.2230416666666
"Crown Hts-Utica Av (3,4)",6,1179.7807982142858
"Crown Hts-Utica Av (3,4)",7,1025.2220874999998
"Crown Hts-Utica Av (3,4)",8,1064.127341666667
"Crown Hts-Utica Av (3,4)",9,1240.6112154761909
"Crown Hts-Utica Av (3,4)",10,1226.3548220238094
"Crown Hts-Utica Av (3,4)",11,1215.7531934523809
"Crown Hts-Utica Av (3,4)",12,1181.165141666667
Cypress Av (6),1,127.5067232142857
Cypress Av (6),2,128.96521190476187
Cypress Av (6),3,142.7369666666667
Cypress Av (6),4,138.94750059523807
Cypress Av (6),5,143.1345691331623
Cypress Av (6),6,134.90535476190473
Cypress Av (6),7,113.00851666666665
Cypress Av (6),8,118.53550476190475
Cypress Av (6),9,144.26705238095238
Cypress Av (6),10,149.31863095238091
Cypress Av (6),11,140.21331904761905
Cypress Av (6),12,132.38571190476193
Cypress Hills (J),1,73.4922755952381
Cypress Hills (J),2,90.00122499999999
Cypress Hills (J),3,93.22518511904762
Cypress Hills (J),4,88.38517083333335
Cypress Hills (J),5,87.6886167629028
Cypress Hills (J),6,80.53113392857142
Cypress Hills (J),7,55.71123869047618
Cypress Hills (J),8,28.45276802022906
Cypress Hills (J),9,41.43775157773953
Cypress Hills (J),10,40.20984228395062
Cypress Hills (J),11,37.11354062186187
Cypress Hills (J),12,35.4507601851852
"DeKalb Av (B,Q,R)",1,963.9982261904761
"DeKalb Av (B,Q,R)",2,1113.0273291666665
"DeKalb Av (B,Q,R)",3,1114.515507738095
"DeKalb Av (B,Q,R)",4,1113.0362291666668
"DeKalb Av (B,Q,R)",5,1193.7026279761906
"DeKalb Av (B,Q,R)",6,1115.6349833333334
"DeKalb Av (B,Q,R)",7,981.1022857142857
"DeKalb Av (B,Q,R)",8,1083.9201601190475
"DeKalb Av (B,Q,R)",9,1333.0847625000001
"DeKalb Av (B,Q,R)",10,1305.8053970238095
"DeKalb Av (B,Q,R)",11,1250.1344208333335
"DeKalb Av (B,Q,R)",12,1183.2712416666673
DeKalb Av (L),1,634.9352815476192
DeKalb Av (L),2,663.1289071428573
DeKalb Av (L),3,669.0835202380952
DeKalb Av (L),4,651.6983017857142
DeKalb Av (L),5,657.5946732142856
DeKalb Av (L),6,592.612663690476
DeKalb Av (L),7,546.179705952381
DeKalb Av (L),8,591.0083476190476
DeKalb Av (L),9,706.2196351190473
DeKalb Av (L),10,769.1074226190478
DeKalb Av (L),11,716.4637678571428
DeKalb Av (L),12,666.8513452380955
"Delancey St (F)/Essex St (J,M,Z)",1,1546.7841940476187
"Delancey St (F)/Essex St (J,M,Z)",2,1556.9917702380953
"Delancey St (F)/Essex St (J,M,Z)",3,1707.0994273809515
"Delancey St (F)/Essex St (J,M,Z)",4,1651.781486904762
"Delancey St (F)/Essex St (J,M,Z)",5,1728.8396434523813
"Delancey St (F)/Essex St (J,M,Z)",6,1713.6972452380955
"Delancey St (F)/Essex St (J,M,Z)",7,1364.7463928571426
"Delancey St (F)/Essex St (J,M,Z)",8,1426.9138970238096
"Delancey St (F)/Essex St (J,M,Z)",9,1808.0668184523815
"Delancey St (F)/Essex St (J,M,Z)",10,1768.505892857142
"Delancey St (F)/Essex St (J,M,Z)",11,1758.718539285715
"Delancey St (F)/Essex St (J,M,Z)",12,1728.222049404761
Ditmas Av (F),1,190.77293690476188
Ditmas Av (F),2,178.17399527730245
Ditmas Av (F),3,209.6460797619048
Ditmas Av (F),4,196.38038750000004
Ditmas Av (F),5,206.9937517857142
Ditmas Av (F),6,189.29597916666663
Ditmas Av (F),7,152.0444
Ditmas Av (F),8,140.85505437464144
Ditmas Av (F),9,185.8215968803787
Ditmas Av (F),10,196.47199583333338
Ditmas Av (F),11,183.60257142857142
Ditmas Av (F),12,192.98284226190475
Dyckman St (1),1,283.09223809523814
Dyckman St (1),2,298.46730773809526
Dyckman St (1),3,341.50719345238093
Dyckman St (1),4,323.23956904761906
Dyckman St (1),5,334.76813154761896
Dyckman St (1),6,310.3176107142856
Dyckman St (1),7,232.60997797619044
Dyckman St (1),8,289.95271785714283
Dyckman St (1),9,351.55925238095233
Dyckman St (1),10,361.2951357142859
Dyckman St (1),11,369.11592142857137
Dyckman St (1),12,346.9189053571429
Dyckman St (A),1,290.6949309523808
Dyckman St (A),2,324.430181547619
Dyckman St (A),3,306.4863172619049
Dyckman St (A),4,322.3134511904762
Dyckman St (A),5,344.4605208333333
Dyckman St (A),6,340.4512839285714
Dyckman St (A),7,305.0309440476191
Dyckman St (A),8,296.0200672619048
Dyckman St (A),9,338.05373452380957
Dyckman St (A),10,367.1181482142857
Dyckman St (A),11,310.56537738095255
Dyckman St (A),12,302.4121470238096
E 143 St-St Mary's St (6),1,54.83119580464718
E 143 St-St Mary's St (6),2,55.72138863344742
E 143 St-St Mary's St (6),3,62.401663690476184
E 143 St-St Mary's St (6),4,56.908141716867476
E 143 St-St Mary's St (6),5,63.40822832549188
E 143 St-St Mary's St (6),6,58.42943657328202
E 143 St-St Mary's St (6),7,43.60695348484849
E 143 St-St Mary's St (6),8,45.48122514970059
E 143 St-St Mary's St (6),9,74.7298892429427
E 143 St-St Mary's St (6),10,74.97817616883114
E 143 St-St Mary's St (6),11,68.86617583761051
E 143 St-St Mary's St (6),12,67.07417900172118
E 149 St (6),1,189.5883238095238
E 149 St (6),2,198.37460476190478
E 149 St (6),3,224.94352797619052
E 149 St (6),4,225.9921857142857
E 149 St (6),5,227.9332785714285
E 149 St (6),6,207.34736428571438
E 149 St (6),7,172.4805791666667
E 149 St (6),8,171.99972797619046
E 149 St (6),9,234.686475595238
E 149 St (6),10,235.76978809523808
E 149 St (6),11,219.53660119047612
E 149 St (6),12,212.21864047619044
"E 180 St (2,5)",1,354.41397321428565
"E 180 St (2,5)",2,363.15924107142854
"E 180 St (2,5)",3,388.36722738095244
"E 180 St (2,5)",4,407.5153380952381
"E 180 St (2,5)",5,397.4322970238096
"E 180 St (2,5)",6,404.5650410714286
"E 180 St (2,5)",7,355.51987916666667
"E 180 St (2,5)",8,362.3435071428571
"E 180 St (2,5)",9,404.049092857143
"E 180 St (2,5)",10,436.0726184523811
"E 180 St (2,5)",11,421.1234220238094
"E 180 St (2,5)",12,398.8429732142857
East 105 St (L),1,119.65845416666667
East 105 St (L),2,131.16658035714292
East 105 St (L),3,142.70661071428566
East 105 St (L),4,122.63883511904768
East 105 St (L),5,123.98319464285717
East 105 St (L),6,127.33965297619045
East 105 St (L),7,114.34886309523807
East 105 St (L),8,119.07839285714286
East 105 St (L),9,138.08658571428575
East 105 St (L),10,139.58058154761898
East 105 St (L),11,117.1439529761905
East 105 St (L),12,112.31744345238096
East Broadway (F),1,826.8047232142858
East Broadway (F),2,781.163705357143
East Broadway (F),3,889.3658053571427
East Broadway (F),4,863.5130815476191
East Broadway (F),5,881.4712833333338
East Broadway (F),6,823.9571476190474
East Broadway (F),7,709.846311309524
East Broadway (F),8,727.3205154761905
East Broadway (F),9,889.7214482142854
East Broadway (F),10,888.9846035714286
East Broadway (F),11,827.3010226190478
East Broadway (F),12,842.1635101190475
Eastchester-Dyre Av (5),1,164.2817970238095
Eastchester-Dyre Av (5),2,170.9628922619047
Eastchester-Dyre Av (5),3,186.94792380952387
Eastchester-Dyre Av (5),4,134.12062380952383
Eastchester-Dyre Av (5),5,176.27871011904762
Eastchester-Dyre Av (5),6,176.65855297619046
Eastchester-Dyre Av (5),7,149.69485773809527
Eastchester-Dyre Av (5),8,151.97760238095236
Eastchester-Dyre Av (5),9,175.1446988095238
Eastchester-Dyre Av (5),10,188.1053803571428
Eastchester-Dyre Av (5),11,175.51171785714283
Eastchester-Dyre Av (5),12,163.08113571428572
"Eastern Pkwy-Brooklyn Museum (2,3)",1,229.04615119047614
"Eastern Pkwy-Brooklyn Museum (2,3)",2,243.64425112988306
"Eastern Pkwy-Brooklyn Museum (2,3)",3,279.1239172619047
"Eastern Pkwy-Brooklyn Museum (2,3)",4,357.02403511904754
"Eastern Pkwy-Brooklyn Museum (2,3)",5,296.471588095238
"Eastern Pkwy-Brooklyn Museum (2,3)",6,278.06868630952374
"Eastern Pkwy-Brooklyn Museum (2,3)",7,235.6338535714287
"Eastern Pkwy-Brooklyn Museum (2,3)",8,238.8813125
"Eastern Pkwy-Brooklyn Museum (2,3)",9,270.1686529761904
"Eastern Pkwy-Brooklyn Museum (2,3)",10,306.1421601190476
"Eastern Pkwy-Brooklyn Museum (2,3)",11,268.4020702380952
"Eastern Pkwy-Brooklyn Museum (2,3)",12,249.0491184523809
Elder Av (6),1,255.76016309523806
Elder Av (6),2,255.47096845238102
Elder Av (6),3,262.59142619047617
Elder Av (6),4,260.8417273809525
Elder Av (6),5,263.42613095238096
Elder Av (6),6,242.9544821428571
Elder Av (6),7,212.03948154761918
Elder Av (6),8,221.91001904761907
Elder Av (6),9,275.2555523809524
Elder Av (6),10,281.75066785714296
Elder Av (6),11,263.712618452381
Elder Av (6),12,269.5003410714286
"Elmhurst Av (M,R)",1,632.1379494047619
"Elmhurst Av (M,R)",2,644.7902797619049
"Elmhurst Av (M,R)",3,684.5544470238096
"Elmhurst Av (M,R)",4,672.7546720238095
"Elmhurst Av (M,R)",5,675.4889261904761
"Elmhurst Av (M,R)",6,640.5423916666668
"Elmhurst Av (M,R)",7,593.1894327380951
"Elmhurst Av (M,R)",8,611.0063184523808
"Elmhurst Av (M,R)",9,662.7994511904765
"Elmhurst Av (M,R)",10,726.2678214285716
"Elmhurst Av (M,R)",11,728.6241952380954
"Elmhurst Av (M,R)",12,723.4504678571426
"Euclid Av (A,C)",1,438.84041904761904
"Euclid Av (A,C)",2,464.68859940476193
"Euclid Av (A,C)",3,499.80402321428573
"Euclid Av (A,C)",4,503.3469761904763
"Euclid Av (A,C)",5,526.5999101190473
"Euclid Av (A,C)",6,462.7062892857143
"Euclid Av (A,C)",7,406.97214761904775
"Euclid Av (A,C)",8,433.68211726190475
"Euclid Av (A,C)",9,554.2971398809523
"Euclid Av (A,C)",10,601.5172380952379
"Euclid Av (A,C)",11,509.9286351190477
"Euclid Av (A,C)",12,466.4321238095238
Far Rockaway-Mott Av (A),1,180.5065505952381
Far Rockaway-Mott Av (A),2,203.83463333333333
Far Rockaway-Mott Av (A),3,223.72926964285708
Far Rockaway-Mott Av (A),4,212.82392500000003
Far Rockaway-Mott Av (A),5,209.924775
Far Rockaway-Mott Av (A),6,218.92345357142852
Far Rockaway-Mott Av (A),7,194.48541726190473
Far Rockaway-Mott Av (A),8,207.2548136904761
Far Rockaway-Mott Av (A),9,229.82736011904768
Far Rockaway-Mott Av (A),10,208.63535238095244
Far Rockaway-Mott Av (A),11,217.53976428571428
Far Rockaway-Mott Av (A),12,222.94599761904757
"Flatbush Av-Brooklyn College (2,5)",1,783.9557363095234
"Flatbush Av-Brooklyn College (2,5)",2,804.5841761904759
"Flatbush Av-Brooklyn College (2,5)",3,910.2559476190477
"Flatbush Av-Brooklyn College (2,5)",4,836.943766666667
"Flatbush Av-Brooklyn College (2,5)",5,808.9213952380951
"Flatbush Av-Brooklyn College (2,5)",6,784.4872910714287
"Flatbush Av-Brooklyn College (2,5)",7,744.3586511904759
"Flatbush Av-Brooklyn College (2,5)",8,778.7011196428575
"Flatbush Av-Brooklyn College (2,5)",9,993.779548214286
"Flatbush Av-Brooklyn College (2,5)",10,996.4206851190477
"Flatbush Av-Brooklyn College (2,5)",11,914.722051785714
"Flatbush Av-Brooklyn College (2,5)",12,878.4123059523811
Flushing Av (G),1,157.9803220238095
Flushing Av (G),2,163.9633410714286
Flushing Av (G),3,177.58858095238097
Flushing Av (G),4,167.13452380952384
Flushing Av (G),5,166.47562023809516
Flushing Av (G),6,153.9927380952381
Flushing Av (G),7,22.150512422815282
Flushing Av (G),8,51.013191071428565
Flushing Av (G),9,163.37606785714286
Flushing Av (G),10,154.95626607142856
Flushing Av (G),11,171.16141904761912
Flushing Av (G),12,171.54014761904773
"Flushing Av (M,J)",1,342.71358809523826
"Flushing Av (M,J)",2,351.3175523809524
"Flushing Av (M,J)",3,380.7488279761904
"Flushing Av (M,J)",4,377.4838791666667
"Flushing Av (M,J)",5,383.1501386904761
"Flushing Av (M,J)",6,391.4505035714285
"Flushing Av (M,J)",7,363.5960178571429
"Flushing Av (M,J)",8,369.1610779761905
"Flushing Av (M,J)",9,368.920750595238
"Flushing Av (M,J)",10,384.38481249999995
"Flushing Av (M,J)",11,390.8800190476191
"Flushing Av (M,J)",12,414.7603898809522
Flushing-Main St (7),1,2932.524496428571
Flushing-Main St (7),2,3147.275945833333
Flushing-Main St (7),3,3322.3620964285715
Flushing-Main St (7),4,3286.8786101190462
Flushing-Main St (7),5,3436.7796744047628
Flushing-Main St (7),6,3365.6070077380946
Flushing-Main St (7),7,3056.306785714285
Flushing-Main St (7),8,3243.41543392857
Flushing-Main St (7),9,3557.4334601190476
Flushing-Main St (7),10,3141.539592857142
Flushing-Main St (7),11,3200.2579571428555
Flushing-Main St (7),12,3388.7073601190477
Fordham Rd (4),1,415.0027101190475
Fordham Rd (4),2,453.01185297619065
Fordham Rd (4),3,410.7983738095239
Fordham Rd (4),4,435.7399398809523
Fordham Rd (4),5,432.1609011904761
Fordham Rd (4),6,419.2406428571431
Fordham Rd (4),7,377.6221595238095
Fordham Rd (4),8,370.7944583333332
Fordham Rd (4),9,446.1670446428572
Fordham Rd (4),10,450.15201428571424
Fordham Rd (4),11,454.43824821428564
Fordham Rd (4),12,399.23210833333314
"Fordham Rd (B,D)",1,326.50584702380945
"Fordham Rd (B,D)",2,357.62721309523795
"Fordham Rd (B,D)",3,420.152844047619
"Fordham Rd (B,D)",4,382.091
"Fordham Rd (B,D)",5,360.3875077380952
"Fordham Rd (B,D)",6,379.9567184523811
"Fordham Rd (B,D)",7,337.2810898809524
"Fordham Rd (B,D)",8,342.9585577380951
"Fordham Rd (B,D)",9,424.8443630952381
"Fordham Rd (B,D)",10,440.63352083333325
"Fordham Rd (B,D)",11,395.88931190476177
"Fordham Rd (B,D)",12,399.30832678571437
Forest Av (M),1,206.83958452380955
Forest Av (M),2,212.3201898809524
Forest Av (M),3,231.52729285714298
Forest Av (M),4,228.0484440476191
Forest Av (M),5,233.04707023809527
Forest Av (M),6,230.1634827380953
Forest Av (M),7,190.5780720238095
Forest Av (M),8,202.03094761904768
Forest Av (M),9,230.22682202380946
Forest Av (M),10,243.43509523809524
Forest Av (M),11,234.79527916666666
Forest Av (M),12,227.40719523809526
"Forest Hills-71 Av (E,F,M,R)",1,1205.5050107142858
"Forest Hills-71 Av (E,F,M,R)",2,1243.0044755952376
"Forest Hills-71 Av (E,F,M,R)",3,1327.44853452381
"Forest Hills-71 Av (E,F,M,R)",4,1298.4255172619048
"Forest Hills-71 Av (E,F,M,R)",5,1402.3959809523813
"Forest Hills-71 Av (E,F,M,R)",6,1404.946607142857
"Forest Hills-71 Av (E,F,M,R)",7,1164.3903017857147
"Forest Hills-71 Av (E,F,M,R)",8,1244.415468452381
"Forest Hills-71 Av (E,F,M,R)",9,1508.573848809524
"Forest Hills-71 Av (E,F,M,R)",10,1450.4853482142858
"Forest Hills-71 Av (E,F,M,R)",11,1370.9404672619048
"Forest Hills-71 Av (E,F,M,R)",12,1319.5926684523808
Fort Hamilton Pkwy (D),1,193.8896946428571
Fort Hamilton Pkwy (D),2,205.25899702380957
Fort Hamilton Pkwy (D),3,215.22912678571427
Fort Hamilton Pkwy (D),4,197.70277797619048
Fort Hamilton Pkwy (D),5,209.19064166666675
Fort Hamilton Pkwy (D),6,201.00041250000004
Fort Hamilton Pkwy (D),7,168.1999523809523
Fort Hamilton Pkwy (D),8,176.44971666666663
Fort Hamilton Pkwy (D),9,225.51380119047622
Fort Hamilton Pkwy (D),10,222.9748571428571
Fort Hamilton Pkwy (D),11,228.38792202380955
Fort Hamilton Pkwy (D),12,222.93028690476189
"Fort Hamilton Pkwy (F,G)",1,299.0224625000001
"Fort Hamilton Pkwy (F,G)",2,285.6692396670944
"Fort Hamilton Pkwy (F,G)",3,328.53096428571433
"Fort Hamilton Pkwy (F,G)",4,321.0366220238094
"Fort Hamilton Pkwy (F,G)",5,336.4845583333332
"Fort Hamilton Pkwy (F,G)",6,319.74340936341605
"Fort Hamilton Pkwy (F,G)",7,240.31763511904765
"Fort Hamilton Pkwy (F,G)",8,238.35078392857127
"Fort Hamilton Pkwy (F,G)",9,329.29094166666664
"Fort Hamilton Pkwy (F,G)",10,336.0000023809523
"Fort Hamilton Pkwy (F,G)",11,296.1880994047619
"Fort Hamilton Pkwy (F,G)",12,302.4572101190478
Fort Hamilton Pkwy (N),1,312.3018910714286
